Country,State,City,StationName,PM25,AQI,MainPollutant,PM10,SO2,CO,NO2,Ozone
USA,Pennsylvania,McKeesport,Liberty (SAHS),6.44,27,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),5.52,23,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),19.67,67,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),13.59,54,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),16.83,61,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),10.35,43,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),37.95,107,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),8.44,35,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),8.31,34,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),6.4,26,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),5.11,21,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),7.58,31,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),6.34,26,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),8.06,33,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),4.24,18,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),8.06,33,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),9.92,41,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),24.34,77,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),8.24,34,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),8.5,35,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),14.38,56,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),7.89,33,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),3.95,16,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),5.58,23,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),9.18,38,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),2.52,10,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),34.09,97,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),6.77,28,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),10.46,43,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),7.25,30,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),10.88,45,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),13.61,54,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),14.74,57,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),8.72,36,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),10.86,45,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),14.45,56,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),6.33,26,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),13.69,54,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),12.24,51,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),6.79,28,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),30.61,90,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),28.03,84,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),10.64,44,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),10.2,42,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),20,68,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),10.9,45,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),19.24,66,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),23.7,75,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),19.67,67,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),20.65,69,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),5.33,22,PM2.5,12.92,4.33,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),11.88,49,PM2.5,14.4,3.82,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),9.04,37,PM2.5,13.46,4.78,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),19.26,66,PM2.5,30.61,13.21,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),14.33,56,PM2.5,27.42,17.54,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),13.38,54,PM2.5,19.38,4.8,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),6.52,27,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),5.09,21,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),29.92,88,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),24.54,77,PM2.5,34.58,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),9.52,39,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),5.14,21,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),3.08,13,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),6.6,27,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),2.67,11,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),1,4,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),10.63,44,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),23.79,75,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),17.29,62,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),30.83,90,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),1.68,7,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),6.6,27,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),12.63,52,PM2.5,19.75,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),6,25,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),15.8,59,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),5.25,22,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),2.48,10,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),6.87,28,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),3.04,13,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),5.38,22,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),13.92,55,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),11.54,48,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),3.75,15,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),16.1,59,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),25.08,78,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),6.13,25,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),13.17,53,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),23.96,76,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),16.96,61,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),1.92,8,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),11.03,46,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),21.05,70,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),7.08,29,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),23.22,74,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),6.83,28,PM2.5,11.63,9.28,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),33.97,97,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),3.96,16,PM2.5,9.08,0,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),47.29,130,PM2.5,46.63,8.73,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),12.08,50,PM2.5,16.54,9.57,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),5.29,22,PM2.5,6.92,1.75,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),12.04,50,PM2.5,24.71,2.98,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),10.38,43,PM2.5,14.65,2.73,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),10.38,43,PM2.5,14.22,12.12,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),13.24,53,PM2.5,17.2,7.23,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),12.88,53,PM2.5,20.45,13.41,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),8.63,36,PM2.5,7.83,0.21,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),6.46,27,PM2.5,5.96,0.31,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),6.5,27,PM2.5,9.33,0,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),3.58,15,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),6.67,28,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),7.42,31,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),7.5,31,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),5.79,24,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),11.18,46,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),11.82,49,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),12.75,52,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),16.17,60,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),12.3,51,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),4.13,17,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),16.77,61,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),8.27,34,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),16.49,60,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),13.44,54,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),11.64,48,PM2.5,20.28,3.17,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),13.21,53,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),14.75,57,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),8.08,33,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),10.5,43,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),10.88,45,PM2.5,10.08,1.05,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),3.28,14,PM2.5,4.36,0,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),5.72,24,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),24.18,76,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),9.13,38,PM2.5,17.58,8.52,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),4.39,18,PM2.5,8.33,1.71,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),3.51,15,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),19.68,67,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),9.25,38,PM2.5,12.83,8.65,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),7.14,30,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),11.38,47,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),4.38,18,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),11.63,48,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),14.42,56,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),9.88,41,PM2.5,12.16,1.09,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),3.75,15,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),8.26,34,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),19.09,66,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),30.17,89,PM2.5,32.43,32.15,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),17.5,62,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),8.11,34,PM2.5,8.22,5.58,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),11.1,46,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),24.54,77,PM2.5,29.5,16.52,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),15.17,57,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),11.84,49,PM2.5,14.44,6.07,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),5.46,23,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),6.29,26,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),10.04,41,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),16.06,59,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),28.01,84,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),10.09,42,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),7.03,29,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),8.88,37,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),21.5,71,PM2.5,39.79,30.13,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),4.45,18,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),17.78,63,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),9.08,38,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),15.92,59,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),9.04,37,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),9.74,40,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),7.63,32,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),9.37,39,PM2.5,13.08,0.83,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),20.09,68,PM2.5,25.17,4.64,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),3.7,15,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),7.21,30,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),3.12,13,PM2.5,3.32,0.33,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),7.74,32,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),5.1,21,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),11.52,48,PM2.5,9.44,0.44,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),2.83,12,PM2.5,1.38,0,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),7.88,33,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),24.5,77,PM2.5,31.88,1.22,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),16.29,60,PM2.5,13.13,0.55,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),17.36,62,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),9,37,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),7.93,33,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),4.67,19,PM2.5,5.08,0.22,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),13.11,53,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),5.8,24,PM2.5,8.92,0.1,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),10.13,42,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),12.63,52,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),15.11,57,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),5.9,24,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),5.63,23,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),13.55,54,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),3.85,16,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),7.6,31,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),13.59,54,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),6.2,26,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),10.39,43,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),23.35,75,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),20.51,69,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),9.95,41,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),6.75,28,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),9.48,39,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),16.26,60,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),4.1,17,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),7.8,32,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),4.36,18,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),13.93,55,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),9.36,39,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),7.79,32,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),4.76,20,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),11.98,50,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),9.08,38,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),11.83,49,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),4.52,19,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),16.69,61,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),13.83,55,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),9.38,39,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),12.84,53,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),23.21,74,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),11.2,46,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),20.7,69,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),9.46,39,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),8.65,36,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),14.39,56,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),7.4,31,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),19.86,67,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),7.02,29,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),12.75,52,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),11.19,46,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),4.65,19,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),22.05,72,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),8.39,35,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),21.25,70,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),13.83,55,PM2.5,,,,20.16,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),15.88,59,PM2.5,,,,19.19,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),3.67,15,PM2.5,,,,13.97,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),11.67,48,PM2.5,,,,16.59,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),7.49,31,PM2.5,,,,9.41,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),15.84,59,PM2.5,,,,29.32,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),7.96,33,PM2.5,,,,10.34,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),10.17,42,PM2.5,,,,14.32,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),2.56,11,PM2.5,,,,7.13,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),4.52,19,PM2.5,,,,10.99,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),6.04,25,PM2.5,,,,19.63,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),7.43,31,PM2.5,,,,11.7,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),13.09,53,PM2.5,,,,10.43,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),5.43,22,PM2.5,,,,15.94,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),11.1,46,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),16.74,61,PM2.5,,,,21.49,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),5.8,24,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),5.92,24,PM2.5,,,,13.39,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),10.42,43,PM2.5,,,,7.05,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),5.67,23,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),4.46,18,PM2.5,,,,12.63,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),8.67,36,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),7.96,33,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),7.61,31,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),3.5,14,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),6.54,27,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),4.21,17,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),17.22,62,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),9.27,38,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),6.8,28,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),7.52,31,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),20.26,68,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),16.19,60,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),12.55,52,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),13.38,54,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),11.25,46,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),10.31,43,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),9.88,41,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),11.11,46,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),14.69,56,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),5.24,22,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),11.96,49,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),4.68,19,PM2.5,,,,14.93,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),18.25,64,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),9.08,38,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),14.55,56,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),13.69,54,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),10.16,42,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),14.25,56,PM2.5,,,,17.76,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),10.46,43,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),19.71,67,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),8.69,36,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),9.83,41,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),7.45,31,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),4.95,20,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),6,25,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),6.71,28,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),5.4,22,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),4.03,17,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),9.24,38,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),13.2,53,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),10.81,45,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),17.79,63,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),17.13,62,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),5,21,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),7.55,31,PM2.5,,,,,
USA,Pennsylvania,Glassport,Glassport High Street,15.6,58,PM2.5,29.04,,,,
